Date Issued,Project ID,Project Name,Project Developer,Project Type,Protocol Version,ARB Eligible,CORSIA Qualified,Vintage,"Issuance 
Year",Total Credits Issued,Credits Issued to Project,Credits Issued to Buffer Pool,Credits Transferred to Buffer Pool,Project Site Location,Project Site State,Project Site Country,Methodology /Protocol Version,Verified Removal,Additional Certifications/SDGs,Verifier,Project Website,ACR Issuance Data,Updated 11-1-23,Total Credits Issued: ,233479712
2023-06-08,ACR698,Anew - Katahdin Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,7786,7786,0,58179,Piscataquis and Penobscot Counties,MAINE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-08,ACR698,Anew - Katahdin Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,Yes,2020,2023,356806,356806,0,0,Piscataquis and Penobscot Counties,MAINE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-08,ACR698,Anew - Katahdin Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,Yes,2020,2023,7807,7807,0,58338,Piscataquis and Penobscot Counties,MAINE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-08,ACR698,Anew - Katahdin Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,Yes,2019,2023,40945,40945,0,0,Piscataquis and Penobscot Counties,MAINE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-08,ACR698,Anew - Katahdin Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,Yes,2019,2023,896,896,0,6695,Piscataquis and Penobscot Counties,MAINE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-08,ACR752,Marshall County Flare IV,"NextEra Energy Marketing, LLC",Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2022,2023,34902,34902,0,0,"Glen Easton, WV 26039",WEST VIRGINIA,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action",Ruby Canyon Environment,,,,,
2023-06-09,ACR596,Anew - Boone Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,15581,15581,0,0,SE Kentucky,KENTUCKY,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-09,ACR596,Anew - Boone Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,52736,52736,0,12297,SE Kentucky,KENTUCKY,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-09,ACR596,Anew - Boone Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,80813,80813,0,0,SE Kentucky,KENTUCKY,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-09,ACR596,Anew - Boone Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,273512,273512,0,63779,SE Kentucky,KENTUCKY,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-09,ACR643,Anew - Bayfield County Forest Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,77207,77207,0,0,Bayfield County,WISCONSIN,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-09,ACR643,Anew - Bayfield County Forest Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,60568,60568,0,22044,Bayfield County,WISCONSIN,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-09,ACR643,Anew - Bayfield County Forest Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,185071,185071,0,67357,Bayfield County,WISCONSIN,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-09,ACR643,Anew - Bayfield County Forest Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,235909,235909,0,0,Bayfield County,WISCONSIN,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-09,ACR776,Summit HFC Reclaim 2020,"Anew Environmental, LLC",Industrial Process Emissions,Version 2.0,No,Yes,2020,2023,90374,90374,0,0,"8541 East North Belt Humble, Texas 7739",TEXAS,US,"Certified Reclaimed HFC Refrigerants, Propellants, and Fire Suppressants",,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","First Environment, Inc.",,,,,
2023-06-15,ACR403,Bluesource GCS Bear Canyon,Blue Source,Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2022,2023,14429,14429,0,0,"794 North C Canyon Road, East Carbon",UTAH,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action",Dillon Consulting Limited,,,,,
2023-06-21,ACR730,"South Wake Landfill, Apex, Wake County NC: GHG Emissions Reduction Automated Collection of Landfill Gas","Loci Controls, Inc.",Landfill Gas Capture & Combustion,Version 2.0,No,No,2022,2023,22161,22161,0,0,"Apex, NC",NORTH CAROLINA,US,Landfill Gas Destruction and Beneficial Use Projects,,"03: Good Health and Well-Being;07: Affordable and Clean Energy;08: Decent Work and Economic Growth;09: Industry, Innovation and Infrastructure;11: Sustainable Cities and Communities;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,,,,,
2023-06-21,ACR872,Tradewater ODS 49,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2023,2023,86994,86994,0,0,East Liverpool,OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,,,,,
2023-06-22,ACR590,Anew - Blue Ridge Escarpment Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,28336,28336,0,6849,"Oconee, Pickens, and Greenville counties",SOUTH CAROLINA,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2023-06-22,ACR590,Anew - Blue Ridge Escarpment Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,9711,9711,0,0,"Oconee, Pickens, and Greenville counties",SOUTH CAROLINA,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2023-06-22,ACR590,Anew - Blue Ridge Escarpment Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,17838,17838,0,4311,"Oconee, Pickens, and Greenville counties",SOUTH CAROLINA,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2023-06-22,ACR590,Anew - Blue Ridge Escarpment Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,6112,6112,0,0,"Oconee, Pickens, and Greenville counties",SOUTH CAROLINA,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2023-06-24,ACR677,Anew - Superior Watershed Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,31448,31448,0,0,Iron County,WISCONSIN,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2023-06-24,ACR677,Anew - Superior Watershed Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,29174,29174,0,10151,Iron County,WISCONSIN,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2023-06-24,ACR677,Anew - Superior Watershed Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,16781,16781,0,0,Iron County,WISCONSIN,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2023-06-24,ACR677,Anew - Superior Watershed Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,15567,15567,0,5416,Iron County,WISCONSIN,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2023-06-27,ACR388,Corinth Abandoned Mine Methane Recovery Project,Keyrock Energy LLC,Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2022,2023,150000,150000,0,0,Thompsonville,ILLINOIS,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action","Agri-Waste Technology, Inc.",,,,,
2023-06-27,ACR558,Finite Carbon - Park Forestry IFM,"Park Forestry NY, LLC",Forest Carbon,Version 1.3,No,No,2022,2023,84845,66553,18292,0,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",finitecarbon.com,,,,
2023-06-27,ACR558,Finite Carbon - Park Forestry IFM,"Park Forestry NY, LLC",Forest Carbon,Version 1.3,No,No,2022,2023,16771,16771,0,0,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",finitecarbon.com,,,,
2023-06-27,ACR558,Finite Carbon - Park Forestry IFM,"Park Forestry NY, LLC",Forest Carbon,Version 1.3,No,No,2021,2023,17024,13354,3670,0,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",finitecarbon.com,,,,
2023-06-27,ACR558,Finite Carbon - Park Forestry IFM,"Park Forestry NY, LLC",Forest Carbon,Version 1.3,No,No,2021,2023,3365,3365,0,0,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",finitecarbon.com,,,,
2023-06-27,ACR558,Finite Carbon - Park Forestry IFM,"Park Forestry NY, LLC",Forest Carbon,Version 1.3,No,No,2021,2023,85241,66797,18444,0,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",finitecarbon.com,,,,
2023-06-27,ACR558,Finite Carbon - Park Forestry IFM,"Park Forestry NY, LLC",Forest Carbon,Version 1.3,No,No,2021,2023,17224,17224,0,0,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",finitecarbon.com,,,,
2023-06-27,ACR558,Finite Carbon - Park Forestry IFM,"Park Forestry NY, LLC",Forest Carbon,Version 1.3,No,Yes,2020,2023,3456,3456,0,0,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",finitecarbon.com,,,,
2023-06-27,ACR558,Finite Carbon - Park Forestry IFM,"Park Forestry NY, LLC",Forest Carbon,Version 1.3,No,Yes,2020,2023,17104,13403,3701,0,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",finitecarbon.com,,,,
2023-06-27,ACR595,Anew - Elk Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,23989,23989,0,5310,SE Kentucky,KENTUCKY,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-27,ACR595,Anew - Elk Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2022,2023,5506,5506,0,0,SE Kentucky,KENTUCKY,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-27,ACR595,Anew - Elk Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,124417,124417,0,27535,SE Kentucky,KENTUCKY,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-27,ACR595,Anew - Elk Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,28555,28555,0,0,SE Kentucky,KENTUCKY,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",Ruby Canyon Environment,,,,,
2023-06-27,ACR633,Anew - White Mountain Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,15550,15550,0,0,Carroll County,NEW HAMPSHIRE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Yes,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",www.ossipeemountainlandcompany.com,,,,
2023-06-27,ACR633,Anew - White Mountain Forestry Project,Blue Source,Forest Carbon,Version 1.3,No,No,2021,2023,54783,54783,0,11254,Carroll County,NEW HAMPSHIRE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","Aster Global Environmental Solutions, Inc.",www.ossipeemountainlandcompany.com,,,,
